,headTimestamp,stock_code
1158,20180313  13:57:33,AAPL  180406P00195000
1159,20171122  16:00:00,AAPL  180406P00197500
1160,20171122  16:00:00,AAPL  180406P00200000
1161,20171122  16:00:00,AAPL  180406P00202500
1162,20171122  16:00:00,AAPL  180406P00205000
1163,20171122  16:00:00,AAPL  180406P00207500
1164,20180223  20:48:39,AAPL  190621C00100000
1165,20171122  16:00:00,AAPL  190621C00105000
1166,20171122  16:00:00,AAPL  190621C00110000
1167,20171122  16:00:00,AAPL  190621C00115000
1168,20180223  20:42:33,AAPL  190621C00120000
1169,20171122  16:00:00,AAPL  190621C00125000
1170,20180223  20:01:52,AAPL  190621C00130000
1171,20180227  19:55:56,AAPL  190621C00135000
1172,20180226  18:09:58,AAPL  190621C00140000
1173,20171122  16:00:00,AAPL  190621C00145000
1174,20180223  16:07:20,AAPL  190621C00150000
1175,20180312  15:23:23,AAPL  190621C00155000
1176,20180223  17:12:19,AAPL  190621C00160000
1177,20180223  20:31:09,AAPL  190621C00165000
1178,20180227  15:31:22,AAPL  190621C00170000
1179,20180223  20:27:11,AAPL  190621C00175000
1180,20180226  15:40:48,AAPL  190621C00180000
1181,20180223  18:54:44,AAPL  190621C00185000
1182,20180226  16:16:06,AAPL  190621C00190000
1183,20180226  16:33:24,AAPL  190621C00195000
1184,20180223  19:18:16,AAPL  190621C00200000
1185,20180223  20:37:14,AAPL  190621C00205000
1186,20180223  20:36:48,AAPL  190621C00210000
1187,20180223  20:44:17,AAPL  190621C00215000
1188,20180223  20:46:01,AAPL  190621C00220000
1189,20180223  20:46:11,AAPL  190621C00225000
1190,20180223  20:47:55,AAPL  190621C00230000
1191,20180223  20:48:21,AAPL  190621C00235000
1192,20180223  20:49:41,AAPL  190621C00240000
1193,20180223  20:50:00,AAPL  190621C00245000
1194,20180223  20:51:45,AAPL  190621C00250000
1195,20180223  20:53:57,AAPL  190621C00255000
1196,20180223  20:55:22,AAPL  190621C00260000
1197,20180223  20:57:00,AAPL  190621C00265000
1198,20180226  19:00:49,AAPL  190621C00270000
1199,20180226  14:30:04,AAPL  190621C00275000
1200,20180312  14:43:44,AAPL  190621C00280000
1201,20180223  17:23:14,AAPL  190621C00285000
1202,20180312  15:36:31,AAPL  190621C00290000
1203,20180227  20:46:04,AAPL  190621C00295000
1204,20180227  18:43:56,AAPL  190621C00300000
1205,20180226  15:32:07,AAPL  190621P00100000
1206,20180226  20:45:49,AAPL  190621P00105000
1207,20180305  17:49:56,AAPL  190621P00110000
1208,20171122  16:00:00,AAPL  190621P00115000
1209,20180312  15:36:31,AAPL  190621P00120000
1210,20180228  16:03:21,AAPL  190621P00125000
1211,20180305  18:13:28,AAPL  190621P00130000
1212,20180308  18:54:59,AAPL  190621P00135000
1213,20180226  18:46:00,AAPL  190621P00140000
1214,20180226  15:28:21,AAPL  190621P00145000
1215,20180226  15:05:20,AAPL  190621P00150000
1216,20180223  17:14:27,AAPL  190621P00155000
1217,20180227  20:38:42,AAPL  190621P00160000
1218,20180226  18:25:29,AAPL  190621P00165000
1219,20180226  18:10:20,AAPL  190621P00170000
1220,20180226  16:10:43,AAPL  190621P00175000
1221,20180226  18:08:34,AAPL  190621P00180000
1222,20180227  19:05:59,AAPL  190621P00185000
1223,20180227  17:00:08,AAPL  190621P00190000
1224,20180226  15:31:16,AAPL  190621P00195000
1225,20180309  20:39:16,AAPL  190621P00200000
1226,20171122  16:00:00,AAPL  190621P00205000
1227,20171122  16:00:00,AAPL  190621P00210000
1228,20171122  16:00:00,AAPL  190621P00215000
1229,20171122  16:00:00,AAPL  190621P00220000
1230,20171122  16:00:00,AAPL  190621P00225000
1231,20171122  16:00:00,AAPL  190621P00230000
1232,20171122  16:00:00,AAPL  190621P00235000
1233,20171122  16:00:00,AAPL  190621P00240000
1234,20180302  16:16:32,AAPL  190621P00245000
1235,20180302  16:16:32,AAPL  190621P00250000
1236,20171122  16:00:00,AAPL  190621P00255000
1237,20171122  16:00:00,AAPL  190621P00260000
1238,20171122  16:00:00,AAPL  190621P00265000
1239,20171122  16:00:00,AAPL  190621P00270000
1240,20171122  16:00:00,AAPL  190621P00275000
1241,20171122  16:00:00,AAPL  190621P00280000
1242,20171122  16:00:00,AAPL  190621P00285000
1243,20171122  16:00:00,AAPL  190621P00290000
1244,20171122  16:00:00,AAPL  190621P00295000
1245,20171122  16:00:00,AAPL  190621P00300000
1246,20180228  16:52:47,AAPL  180329C00197500
1247,20180228  19:38:54,AAPL  180329C00202500
1248,20180228  19:03:28,AAPL  180329P00197500
1249,20180305  19:45:54,AAPL  180329P00202500
1250,20171122  16:00:00,AAPL  180323C00212500
1251,20171122  16:00:00,AAPL  180323C00215000
1252,20171122  16:00:00,AAPL  180323P00212500
1253,20171122  16:00:00,AAPL  180323P00215000
1254,20180305  19:50:57,AAPL  180406C00210000
1255,20171122  16:00:00,AAPL  180406C00212500
1256,20171122  16:00:00,AAPL  180406C00215000
1257,20171122  16:00:00,AAPL  180406P00210000
1258,20171122  16:00:00,AAPL  180406P00212500
1259,20171122  16:00:00,AAPL  180406P00215000
1260,20171122  16:00:00,AAPL  180413C00148000
1261,20171122  16:00:00,AAPL  180413C00149000
1262,20171122  16:00:00,AAPL  180413C00150000
1263,20171122  16:00:00,AAPL  180413C00152500
1264,20180301  20:33:27,AAPL  180413C00155000
1265,20180306  15:15:08,AAPL  180413C00157500
1266,20180301  20:33:27,AAPL  180413C00160000
1267,20180301  19:30:54,AAPL  180413C00162500
1268,20180301  18:02:48,AAPL  180413C00165000
1269,20180301  20:19:43,AAPL  180413C00167500
1270,20180302  14:57:35,AAPL  180413C00170000
1271,20180301  17:22:59,AAPL  180413C00172500
1272,20180301  15:06:57,AAPL  180413C00175000
1273,20180301  17:02:51,AAPL  180413C00177500
1274,20180301  14:40:24,AAPL  180413C00180000
1275,20180301  17:28:21,AAPL  180413C00182500
1276,20180301  14:46:50,AAPL  180413C00185000
1277,20180301  18:10:38,AAPL  180413C00187500
1278,20180301  15:01:42,AAPL  180413C00190000
1279,20180301  20:07:15,AAPL  180413C00192500
1280,20180302  16:37:55,AAPL  180413C00195000
1281,20180302  17:28:29,AAPL  180413C00197500
1282,20180302  18:13:31,AAPL  180413C00200000
1283,20180302  20:10:22,AAPL  180413C00202500
1284,20180308  15:06:23,AAPL  180413C00205000
1285,20171122  16:00:00,AAPL  180413C00207500
1286,20180307  20:18:53,AAPL  180413C00210000
1287,20171122  16:00:00,AAPL  180413C00212500
1288,20180313  17:19:28,AAPL  180413C00215000
1289,20180301  17:35:19,AAPL  180413P00148000
1290,20180302  16:36:02,AAPL  180413P00149000
1291,20180302  14:39:35,AAPL  180413P00150000
1292,20180301  18:42:40,AAPL  180413P00152500
1293,20180301  17:35:07,AAPL  180413P00155000
1294,20180301  20:09:15,AAPL  180413P00157500
1295,20180301  18:40:44,AAPL  180413P00160000
1296,20180301  16:30:52,AAPL  180413P00162500
1297,20180301  14:38:36,AAPL  180413P00165000
1298,20180301  16:30:52,AAPL  180413P00167500
1299,20180301  16:13:14,AAPL  180413P00170000
1300,20180301  17:20:22,AAPL  180413P00172500
1301,20180301  15:04:52,AAPL  180413P00175000
1302,20180301  15:02:53,AAPL  180413P00177500
1303,20180301  18:09:24,AAPL  180413P00180000
1304,20180305  16:49:48,AAPL  180413P00182500
1305,20180302  16:37:55,AAPL  180413P00185000
1306,20180309  15:03:24,AAPL  180413P00187500
1307,20180309  15:03:24,AAPL  180413P00190000
1308,20171122  16:00:00,AAPL  180413P00192500
1309,20180305  19:12:53,AAPL  180413P00195000
1310,20171122  16:00:00,AAPL  180413P00197500
1311,20180301  19:40:28,AAPL  180413P00200000
1312,20171122  16:00:00,AAPL  180413P00202500
1313,20171122  16:00:00,AAPL  180413P00205000
1314,20171122  16:00:00,AAPL  180413P00207500
1315,20171122  16:00:00,AAPL  180413P00210000
1316,20171122  16:00:00,AAPL  180413P00212500
1317,20171122  16:00:00,AAPL  180413P00215000
1318,20180301  15:39:01,AAPL  200117C00205000
1319,20171122  16:00:00,AAPL  200117C00215000
1320,20180307  20:28:59,AAPL  200117C00225000
1321,20180301  18:11:47,AAPL  200117C00235000
1322,20171122  16:00:00,AAPL  200117C00245000
1323,20180301  19:09:45,AAPL  200117C00255000
1324,20180309  16:50:47,AAPL  200117C00270000
1325,20180302  17:48:02,AAPL  200117C00280000
1326,20180306  20:56:29,AAPL  200117C00290000
1327,20180301  15:01:16,AAPL  200117C00300000
1328,20171122  16:00:00,AAPL  200117P00205000
1329,20171122  16:00:00,AAPL  200117P00215000
1330,20171122  16:00:00,AAPL  200117P00225000
1331,20180307  20:37:47,AAPL  200117P00235000
1332,20171122  16:00:00,AAPL  200117P00245000
1333,20171122  16:00:00,AAPL  200117P00255000
1334,20171122  16:00:00,AAPL  200117P00270000
1335,20171122  16:00:00,AAPL  200117P00280000
1336,20171122  16:00:00,AAPL  200117P00290000
1337,20171122  16:00:00,AAPL  200117P00300000
1338,20180307  17:04:14,AAPL  200619C00100000
1339,20171122  16:00:00,AAPL  200619C00105000
1340,20180301  18:53:43,AAPL  200619C00110000
1341,20180306  18:03:09,AAPL  200619C00115000
1342,20180301  18:28:43,AAPL  200619C00120000
1343,20171122  16:00:00,AAPL  200619C00125000
1344,20180307  16:18:06,AAPL  200619C00130000
1345,20180301  16:32:47,AAPL  200619C00135000
1346,20180302  14:37:01,AAPL  200619C00140000
1347,20180301  18:48:47,AAPL  200619C00145000
1348,20180301  15:09:57,AAPL  200619C00150000
1349,20180312  15:34:05,AAPL  200619C00155000
1350,20180301  17:31:18,AAPL  200619C00160000
1351,20180301  17:51:40,AAPL  200619C00165000
1352,20180301  18:26:51,AAPL  200619C00170000
1353,20180301  17:54:07,AAPL  200619C00175000
1354,20180301  18:30:35,AAPL  200619C00180000
1355,20180301  18:08:55,AAPL  200619C00185000
1356,20180302  19:49:52,AAPL  200619C00190000
1357,20180302  16:05:50,AAPL  200619C00195000
1358,20180301  16:06:48,AAPL  200619C00200000
1359,20180312  18:05:43,AAPL  200619C00205000
1360,20180308  16:24:11,AAPL  200619C00210000
1361,20180306  16:08:22,AAPL  200619C00215000
1362,20180301  17:28:58,AAPL  200619C00220000
1363,20180309  20:17:00,AAPL  200619C00225000
1364,20180309  20:19:29,AAPL  200619C00230000
1365,20180307  19:40:57,AAPL  200619C00235000
1366,20180301  20:01:11,AAPL  200619C00240000
1367,20180309  20:22:52,AAPL  200619C00245000
1368,20180307  14:39:01,AAPL  200619C00250000
1369,20180309  20:26:36,AAPL  200619C00260000
1370,20180312  13:30:22,AAPL  200619C00270000
1371,20180309  20:31:06,AAPL  200619C00280000
1372,20180302  14:30:00,AAPL  200619C00300000
1373,20180301  18:21:02,AAPL  200619P00100000
1374,20171122  16:00:00,AAPL  200619P00105000
1375,20180312  13:58:11,AAPL  200619P00110000
1376,20180302  14:37:59,AAPL  200619P00115000
1377,20180313  16:38:11,AAPL  200619P00125000
1378,20171122  16:00:00,AAPL  200619P00130000
1379,20171122  16:00:00,AAPL  200619P00135000
1380,20180301  20:17:37,AAPL  200619P00140000
1381,20180302  20:35:55,AAPL  200619P00145000
1382,20180301  14:49:30,AAPL  200619P00150000
1383,20180312  14:17:17,AAPL  200619P00155000
1384,20180302  15:06:39,AAPL  200619P00160000
1385,20180312  14:55:20,AAPL  200619P00165000
1386,20180301  19:26:50,AAPL  200619P00170000
1387,20180302  16:52:17,AAPL  200619P00175000
1388,20180302  20:30:52,AAPL  200619P00180000
1389,20180307  17:34:10,AAPL  200619P00185000
1390,20180302  20:29:29,AAPL  200619P00195000
1391,20180301  19:39:24,AAPL  200619P00200000
1392,20171122  16:00:00,AAPL  200619P00205000
1393,20171122  16:00:00,AAPL  200619P00210000
1394,20171122  16:00:00,AAPL  200619P00215000
1395,20180309  15:17:09,AAPL  200619P00220000
1396,20171122  16:00:00,AAPL  200619P00225000
1397,20171122  16:00:00,AAPL  200619P00230000
1398,20171122  16:00:00,AAPL  200619P00235000
1399,20180307  20:42:35,AAPL  200619P00240000
1400,20180302  16:11:32,AAPL  200619P00245000
1401,20180302  16:11:32,AAPL  200619P00250000
1402,20180302  20:34:03,AAPL  200619P00260000
1403,20171122  16:00:00,AAPL  200619P00270000
1404,20171122  16:00:00,AAPL  200619P00280000
1405,20171122  16:00:00,AAPL  200619P00290000
1406,20180306  15:41:38,AAPL  200619P00300000
1407,20180313  13:35:04,AAPL  180329C00205000
1408,20180306  18:49:00,AAPL  180329P00205000
1409,20171122  16:00:00,AAPL  180413C00145000
1410,20180302  17:41:26,AAPL  180413P00145000
1411,20180302  15:22:47,AAPL  180518C00205000
1412,20180302  20:17:00,AAPL  180518C00215000
1413,20180309  16:53:41,AAPL  180518P00205000
1414,20180302  15:55:48,AAPL  180518P00215000
1415,20180302  14:32:51,AAPL  181116C00260000
1416,20171122  16:00:00,AAPL  181116P00260000
1417,20171122  16:00:00,AAPL  190621C00095000
1418,20171122  16:00:00,AAPL  190621P00095000
1419,20180308  15:46:28,AAPL  200619C00090000
1420,20171122  16:00:00,AAPL  200619C00095000
1421,20180309  20:05:05,AAPL  200619P00090000
1422,20180309  19:47:11,AAPL  200619P00095000
1423,20171122  16:00:00,AAPL  180316C00146000
1424,20180309  19:00:05,AAPL  180316C00147000
1425,20180306  15:14:02,AAPL  180316C00148000
1426,20180309  19:08:26,AAPL  180316C00149000
1427,20171122  16:00:00,AAPL  180316P00146000
1428,20180305  14:32:57,AAPL  180316P00147000
1429,20171122  16:00:00,AAPL  180316P00148000
1430,20180306  16:20:17,AAPL  180316P00149000
1431,20180306  15:11:55,AAPL  180406C00135000
1432,20180305  16:29:00,AAPL  180406C00140000
1433,20180305  18:45:57,AAPL  180406P00135000
1434,20180307  20:56:19,AAPL  180406P00140000
1435,20180313  14:49:04,AAPL  180413C00135000
1436,20171122  16:00:00,AAPL  180413C00140000
1437,20180307  17:04:14,AAPL  180413P00135000
1438,20180305  17:38:12,AAPL  180413P00140000
1439,20171122  16:00:00,AAPL  181116C00095000
1440,20171122  16:00:00,AAPL  181116P00095000
1441,20171122  16:00:00,AAPL  190621C00090000
1442,20180305  16:53:59,AAPL  190621P00090000
1443,20171122  16:00:00,AAPL  180413C00146000
1444,20171122  16:00:00,AAPL  180413C00147000
1445,20180308  18:27:08,AAPL  180413P00146000
1446,20171122  16:00:00,AAPL  180413P00147000
1447,20171122  16:00:00,AAPL  180427C00146000
1448,20171122  16:00:00,AAPL  180427C00147000
1449,20171122  16:00:00,AAPL  180427C00148000
1450,20171122  16:00:00,AAPL  180427C00149000
1451,20180309  19:27:12,AAPL  180427C00150000
1452,20171122  16:00:00,AAPL  180427C00152500
1453,20171122  16:00:00,AAPL  180427C00155000
1454,20171122  16:00:00,AAPL  180427C00157500
1455,20180312  13:51:45,AAPL  180427C00160000
1456,20171122  16:00:00,AAPL  180427C00162500
1457,20180309  18:05:27,AAPL  180427C00165000
1458,20180312  13:35:20,AAPL  180427C00167500
1459,20180308  15:02:17,AAPL  180427C00170000
1460,20180308  16:03:18,AAPL  180427C00172500
1461,20180309  15:18:28,AAPL  180427C00175000
1462,20180308  16:13:31,AAPL  180427C00177500
1463,20180308  16:13:31,AAPL  180427C00180000
1464,20180309  14:31:41,AAPL  180427C00182500
1465,20180308  15:51:41,AAPL  180427C00185000
1466,20180308  20:38:20,AAPL  180427C00187500
1467,20180309  14:31:41,AAPL  180427C00190000
1468,20180309  14:45:09,AAPL  180427C00192500
1469,20180309  20:16:00,AAPL  180427C00195000
1470,20180312  15:17:30,AAPL  180427C00197500
1471,20180312  13:38:42,AAPL  180427C00200000
1472,20180312  18:45:49,AAPL  180427C00202500
1473,20171122  16:00:00,AAPL  180427C00205000
1474,20171122  16:00:00,AAPL  180427C00207500
1475,20171122  16:00:00,AAPL  180427C00210000
1476,20171122  16:00:00,AAPL  180427P00146000
1477,20171122  16:00:00,AAPL  180427P00147000
1478,20171122  16:00:00,AAPL  180427P00148000
1479,20171122  16:00:00,AAPL  180427P00149000
1480,20180312  14:43:42,AAPL  180427P00150000
1481,20180313  18:33:51,AAPL  180427P00152500
1482,20180308  16:13:31,AAPL  180427P00155000
1483,20180312  13:58:19,AAPL  180427P00157500
1484,20180312  14:01:37,AAPL  180427P00160000
1485,20180308  15:44:49,AAPL  180427P00162500
1486,20180308  20:58:17,AAPL  180427P00165000
1487,20180308  16:41:55,AAPL  180427P00167500
1488,20180308  16:13:31,AAPL  180427P00170000
1489,20180309  17:20:38,AAPL  180427P00172500
1490,20180308  18:27:23,AAPL  180427P00175000
1491,20180308  19:54:11,AAPL  180427P00177500
1492,20180309  17:04:32,AAPL  180427P00180000
1493,20180312  13:55:52,AAPL  180427P00182500
1494,20180312  18:12:45,AAPL  180427P00185000
1495,20180313  14:30:36,AAPL  180427P00187500
1496,20180309  18:13:06,AAPL  180427P00190000
1497,20180313  14:11:02,AAPL  180427P00192500
1498,20171122  16:00:00,AAPL  180427P00195000
1499,20180313  14:11:02,AAPL  180427P00197500
1500,20171122  16:00:00,AAPL  180427P00200000
1501,20171122  16:00:00,AAPL  180427P00202500
1502,20171122  16:00:00,AAPL  180427P00205000
1503,20171122  16:00:00,AAPL  180427P00207500
1504,20171122  16:00:00,AAPL  180427P00210000
1505,20180216  15:27:31,BABA  180316C00100000
1506,20171122  14:31:20,BABA  190118C00100000
1507,20171129  15:23:50,BABA  190118C00105000
1508,20171129  15:04:51,BABA  190118C00110000
1509,20171124  17:46:59,BABA  190118C00115000
1510,20171122  20:44:33,BABA  190118C00120000
1511,20171122  16:34:12,BABA  190118C00125000
1512,20171122  18:04:42,BABA  190118C00130000
1513,20171127  14:57:48,BABA  190118C00135000
1514,20171122  15:21:01,BABA  190118C00140000
1515,20171122  14:30:28,BABA  190118C00145000
1516,20171122  14:40:06,BABA  190118C00150000
1517,20171127  14:57:48,BABA  190118C00075000
1518,20171218  15:17:39,BABA  190118C00080000
1519,20171122  18:05:40,BABA  190118C00085000
1520,20171124  15:28:11,BABA  190118C00090000
1521,20171122  18:09:58,BABA  190118C00095000
1522,20171218  17:16:34,BABA  190118C00097500
1523,20171122  18:47:06,BABA  190118P00100000
1524,20171130  16:32:28,BABA  190118P00105000
1525,20171124  16:56:36,BABA  190118P00110000
1526,20171127  17:58:58,BABA  190118P00115000
1527,20171122  18:56:05,BABA  190118P00120000
1528,20171122  17:10:32,BABA  190118P00125000
1529,20171122  14:36:36,BABA  190118P00130000
1530,20171122  15:54:06,BABA  190118P00135000
1531,20171122  14:40:04,BABA  190118P00140000
1532,20171122  14:50:06,BABA  190118P00145000
1533,20171122  18:29:57,BABA  190118P00150000
1534,20171122  17:45:16,BABA  190118P00075000
1535,20171124  17:30:11,BABA  190118P00080000
1536,20171124  16:43:32,BABA  190118P00085000
1537,20171122  15:05:36,BABA  190118P00090000
1538,20171124  15:11:09,BABA  190118P00095000
1539,20171127  18:36:35,BABA  190118P00097500
1540,20180108  16:48:22,BABA  190118C00050000
1541,20171201  20:59:43,BABA  190118C00055000
1542,20171212  19:35:49,BABA  190118C00060000
1543,20171122  16:50:03,BABA  190118C00065000
1544,20171127  15:37:04,BABA  190118C00070000
1545,20171129  20:49:56,BABA  190118C00092500
1546,20171127  14:40:20,BABA  190118P00050000
1547,20171122  17:07:22,BABA  190118P00055000
1548,20171204  19:29:24,BABA  190118P00060000
1549,20171122  14:35:01,BABA  190118P00065000
1550,20171128  19:27:41,BABA  190118P00070000
1551,20171130  20:54:10,BABA  190118P00092500
1552,20171122  15:02:55,BABA  190118C00155000
1553,20171122  14:46:24,BABA  190118C00160000
1554,20171122  15:01:40,BABA  190118P00155000
1555,20171122  17:36:11,BABA  190118P00160000
1556,20171213  20:37:08,BABA  190118C00047500
1557,20180111  16:51:09,BABA  190118C00087500
1558,20171128  15:38:36,BABA  190118P00047500
1559,20171130  20:54:47,BABA  190118P00087500
1560,20180205  20:09:40,BABA  190118C00082500
1561,20171128  19:22:57,BABA  190118P00082500
1562,20171129  15:00:26,BABA  190118C00045000
1563,20171122  18:57:10,BABA  190118P00045000
1564,20171122  15:38:01,BABA  190118C00165000
1565,20171122  15:37:55,BABA  190118P00165000
1566,20171122  14:34:25,BABA  190118C00170000
1567,20171122  14:50:54,BABA  190118P00170000
1568,20171122  14:46:57,BABA  190118C00175000
1569,20171122  15:07:00,BABA  190118P00175000
1570,20171122  14:30:29,BABA  190118C00180000
1571,20171122  14:35:14,BABA  190118P00180000
1572,20171122  14:33:22,BABA  190118C00185000
1573,20171124  17:15:37,BABA  190118P00185000
1574,20171122  14:33:22,BABA  190118C00190000
1575,20171122  14:41:25,BABA  190118C00195000
1576,20171122  14:31:58,BABA  190118C00200000
1577,20171122  14:39:28,BABA  190118P00190000
1578,20171122  20:55:36,BABA  190118P00195000
1579,20171122  14:38:48,BABA  190118P00200000
1580,20171122  14:37:11,BABA  190118C00210000
1581,20171122  14:32:29,BABA  190118C00220000
1582,20171124  14:32:25,BABA  190118P00210000
1583,20171124  14:30:18,BABA  190118P00220000
1584,20171122  14:39:47,BABA  180615C00100000
1585,20171204  15:14:10,BABA  180615C00105000
1586,20171129  19:31:48,BABA  180615C00110000
1587,20171214  14:30:27,BABA  180615C00115000
1588,20171122  18:51:55,BABA  180615C00120000
1589,20171226  15:24:49,BABA  180615C00125000
1590,20171128  20:17:45,BABA  180615C00130000
1591,20171127  16:01:16,BABA  180615C00135000
1592,20171127  16:01:16,BABA  180615C00140000
1593,20171127  16:58:04,BABA  180615C00145000
1594,20171122  14:47:23,BABA  180615C00150000
1595,20171122  14:30:52,BABA  180615C00155000
1596,20171122  14:40:56,BABA  180615C00160000
1597,20171122  14:36:36,BABA  180615C00165000
1598,20171122  14:30:28,BABA  180615C00170000
1599,20171122  17:14:40,BABA  180615C00175000
1600,20171122  14:33:23,BABA  180615C00180000
1601,20171122  14:41:41,BABA  180615C00185000
1602,20171122  14:37:11,BABA  180615C00190000
1603,20171122  14:36:52,BABA  180615C00195000
1604,20171122  14:31:26,BABA  180615C00200000
1605,20171204  16:54:36,BABA  180615C00090000
1606,20171122  16:00:00,BABA  180615C00095000
1607,20171128  19:22:36,BABA  180615P00100000
1608,20171127  18:41:26,BABA  180615P00105000
1609,20171127  14:31:20,BABA  180615P00110000
1610,20171122  18:29:01,BABA  180615P00115000
1611,20171122  16:21:31,BABA  180615P00120000
1612,20171124  15:34:01,BABA  180615P00125000
1613,20171122  15:07:44,BABA  180615P00130000
1614,20171122  15:13:12,BABA  180615P00135000
1615,20171122  15:07:44,BABA  180615P00140000
1616,20171124  14:48:57,BABA  180615P00145000
1617,20171122  14:31:17,BABA  180615P00150000
1618,20171122  14:51:55,BABA  180615P00155000
1619,20171122  17:31:57,BABA  180615P00160000
1620,20171122  14:33:02,BABA  180615P00165000
1621,20171122  14:31:17,BABA  180615P00170000
1622,20171122  17:32:33,BABA  180615P00175000
1623,20171122  15:08:28,BABA  180615P00180000
1624,20171122  14:34:33,BABA  180615P00185000
1625,20171122  18:15:15,BABA  180615P00190000
1626,20171122  15:23:24,BABA  180615P00195000
1627,20171122  14:34:35,BABA  180615P00200000
1628,20171128  18:02:40,BABA  180615P00090000
1629,20171124  14:36:23,BABA  180615P00095000
1630,20171122  14:50:48,BABA  180615C00210000
1631,20180124  15:34:21,BABA  180615C00080000
1632,20171208  19:02:34,BABA  180615C00085000
1633,20171122  14:34:35,BABA  180615P00210000
1634,20171127  20:21:58,BABA  180615P00080000
1635,20171124  16:56:54,BABA  180615P00085000
1636,20171124  17:31:31,BABA  180615C00075000
1637,20171219  17:55:32,BABA  180615P00075000
1638,20171122  14:48:23,BABA  180615C00220000
1639,20171124  17:47:26,BABA  180615P00220000
1640,20171122  15:49:27,BABA  190621C00100000
1641,20171129  14:34:05,BABA  190621C00105000
1642,20171204  20:51:18,BABA  190621C00110000
1643,20171228  15:21:44,BABA  190621C00115000
1644,20171129  15:24:04,BABA  190621C00120000
1645,20171122  16:43:35,BABA  190621C00125000
1646,20171201  19:12:05,BABA  190621C00130000
1647,20171128  18:50:25,BABA  190621C00135000
1648,20171201  16:33:18,BABA  190621C00140000
1649,20171127  15:14:18,BABA  190621C00145000
1650,20171128  19:07:18,BABA  190621C00150000
1651,20171122  15:08:00,BABA  190621C00155000
1652,20171124  16:45:57,BABA  190621C00160000
1653,20171122  14:42:18,BABA  190621C00165000
1654,20171124  15:02:55,BABA  190621C00170000
1655,20171124  16:45:44,BABA  190621C00175000
1656,20171122  15:09:54,BABA  190621C00180000
1657,20171122  17:01:19,BABA  190621C00185000
1658,20171122  14:33:32,BABA  190621C00190000
1659,20171122  14:30:29,BABA  190621C00195000
1660,20171122  16:52:40,BABA  190621C00200000
1661,20171122  14:36:15,BABA  190621C00210000
1662,20171124  14:35:25,BABA  190621C00220000
1663,20171129  17:44:10,BABA  190621P00100000
1664,20171208  16:05:18,BABA  190621P00105000
1665,20171129  16:50:55,BABA  190621P00110000
1666,20171129  18:22:06,BABA  190621P00115000
1667,20171128  15:15:08,BABA  190621P00120000
1668,20171122  20:26:15,BABA  190621P00125000
1669,20171129  18:42:16,BABA  190621P00130000
1670,20171122  14:40:04,BABA  190621P00135000
1671,20171122  18:14:22,BABA  190621P00140000
1672,20171122  19:20:32,BABA  190621P00145000
1673,20171122  14:50:06,BABA  190621P00150000
1674,20171122  20:13:01,BABA  190621P00155000
1675,20171122  14:48:03,BABA  190621P00160000
1676,20171130  18:50:19,BABA  190621P00165000
1677,20171129  15:11:47,BABA  190621P00170000
1678,20171122  18:18:54,BABA  190621P00175000
1679,20171122  14:32:21,BABA  190621P00180000
1680,20171129  15:16:00,BABA  190621P00185000
1681,20171124  15:57:08,BABA  190621P00190000
1682,20171204  15:16:59,BABA  190621P00195000
1683,20171127  17:02:34,BABA  190621P00200000
1684,20171124  14:32:27,BABA  190621P00210000
1685,20171127  20:40:47,BABA  190621P00220000
1686,20171122  15:09:10,BABA  180615C00230000
1687,20171122  14:36:08,BABA  180615P00230000
1688,20171122  15:17:43,BABA  190118C00230000
1689,20171122  17:14:57,BABA  190118P00230000
1690,20171122  14:41:25,BABA  190621C00230000
1691,20171127  20:08:51,BABA  190621C00080000
1692,20171122  16:00:00,BABA  190621C00085000
1693,20171204  14:56:17,BABA  190621C00090000
1694,20180201  14:40:25,BABA  190621C00095000
1695,20171130  15:24:04,BABA  190621P00230000
1696,20171129  17:17:36,BABA  190621P00080000
1697,20171122  16:30:51,BABA  190621P00085000
1698,20171122  16:19:33,BABA  190621P00090000
1699,20171208  17:22:13,BABA  190621P00095000
1700,20180202  14:32:48,BABA  190621C00045000
1701,20171129  15:52:51,BABA  190621C00050000
1702,20171122  16:00:00,BABA  190621C00055000
1703,20180212  14:31:01,BABA  190621C00060000
1704,20171122  16:00:00,BABA  190621C00065000
1705,20180119  17:15:32,BABA  190621C00070000
1706,20180102  20:43:31,BABA  190621C00075000
1707,20171129  14:49:53,BABA  190621P00045000
1708,20171122  20:39:56,BABA  190621P00050000
1709,20171129  14:44:22,BABA  190621P00055000
1710,20171122  16:31:52,BABA  190621P00060000
1711,20171204  14:59:20,BABA  190621P00065000
1712,20171221  15:44:13,BABA  190621P00070000
1713,20171218  19:41:26,BABA  190621P00075000
1714,20171122  14:57:52,BABA  180615C00240000
1715,20171122  14:40:51,BABA  180615C00250000
1716,20171122  18:15:15,BABA  180615P00240000
1717,20171122  14:40:57,BABA  180615P00250000
1718,20171122  16:06:35,BABA  190118C00240000
1719,20171122  14:46:24,BABA  190118C00250000
1720,20171128  15:41:02,BABA  190118P00240000
1721,20171129  15:17:45,BABA  190118P00250000
1722,20171128  18:25:10,BABA  190621C00240000
1723,20171122  18:10:33,BABA  190621C00250000
1724,20180125  14:57:06,BABA  190621P00240000
1725,20171205  14:30:34,BABA  190621P00250000
