,conId,symbol,secType,lastTradeDateOrContractMonth,strike,right,multiplier,exchange,primaryExchange,currency,localSymbol,tradingClass,includeExpired,secIdType,secId,comboLegsDescrip,comboLegs,underComp
437,296631950,AAPL,OPT,2018/7/20,90,P,100,SMART,,USD,AAPL  180720P00090000,AAPL,FALSE,,,,,
438,296631952,AAPL,OPT,2018/7/20,95,P,100,SMART,,USD,AAPL  180720P00095000,AAPL,FALSE,,,,,
439,297562619,AAPL,OPT,2020/1/17,50,C,100,SMART,,USD,AAPL  200117C00050000,AAPL,FALSE,,,,,
440,297562626,AAPL,OPT,2020/1/17,60,C,100,SMART,,USD,AAPL  200117C00060000,AAPL,FALSE,,,,,
441,297562631,AAPL,OPT,2020/1/17,65,C,100,SMART,,USD,AAPL  200117C00065000,AAPL,FALSE,,,,,
442,297562632,AAPL,OPT,2020/1/17,70,C,100,SMART,,USD,AAPL  200117C00070000,AAPL,FALSE,,,,,
443,297562637,AAPL,OPT,2020/1/17,75,C,100,SMART,,USD,AAPL  200117C00075000,AAPL,FALSE,,,,,
444,297562643,AAPL,OPT,2020/1/17,50,P,100,SMART,,USD,AAPL  200117P00050000,AAPL,FALSE,,,,,
445,297562646,AAPL,OPT,2020/1/17,55,P,100,SMART,,USD,AAPL  200117P00055000,AAPL,FALSE,,,,,
446,297562649,AAPL,OPT,2020/1/17,60,P,100,SMART,,USD,AAPL  200117P00060000,AAPL,FALSE,,,,,
447,297562652,AAPL,OPT,2020/1/17,65,P,100,SMART,,USD,AAPL  200117P00065000,AAPL,FALSE,,,,,
448,297562656,AAPL,OPT,2020/1/17,70,P,100,SMART,,USD,AAPL  200117P00070000,AAPL,FALSE,,,,,
449,297562661,AAPL,OPT,2020/1/17,75,P,100,SMART,,USD,AAPL  200117P00075000,AAPL,FALSE,,,,,
457,303454501,AAPL,OPT,2018/3/16,145,C,100,SMART,,USD,AAPL  180316C00145000,AAPL,FALSE,,,,,
458,303454506,AAPL,OPT,2018/3/16,150,C,100,SMART,,USD,AAPL  180316C00150000,AAPL,FALSE,,,,,
459,303454523,AAPL,OPT,2018/3/16,165,C,100,SMART,,USD,AAPL  180316C00165000,AAPL,FALSE,,,,,
460,303454526,AAPL,OPT,2018/3/16,17.5,C,100,SMART,,USD,AAPL  180316C00017500,AAPL,FALSE,,,,,
461,303454531,AAPL,OPT,2018/3/16,170,C,100,SMART,,USD,AAPL  180316C00170000,AAPL,FALSE,,,,,
462,303454534,AAPL,OPT,2018/3/16,175,C,100,SMART,,USD,AAPL  180316C00175000,AAPL,FALSE,,,,,
463,303454537,AAPL,OPT,2018/3/16,180,C,100,SMART,,USD,AAPL  180316C00180000,AAPL,FALSE,,,,,
464,303454540,AAPL,OPT,2018/3/16,185,C,100,SMART,,USD,AAPL  180316C00185000,AAPL,FALSE,,,,,
465,303454546,AAPL,OPT,2018/3/16,190,C,100,SMART,,USD,AAPL  180316C00190000,AAPL,FALSE,,,,,
466,303454551,AAPL,OPT,2018/3/16,195,C,100,SMART,,USD,AAPL  180316C00195000,AAPL,FALSE,,,,,
467,303454552,AAPL,OPT,2018/3/16,2.5,C,100,SMART,,USD,AAPL  180316C00002500,AAPL,FALSE,,,,,
468,303454557,AAPL,OPT,2018/3/16,200,C,100,SMART,,USD,AAPL  180316C00200000,AAPL,FALSE,,,,,
469,303454561,AAPL,OPT,2018/3/16,205,C,100,SMART,,USD,AAPL  180316C00205000,AAPL,FALSE,,,,,
470,303454564,AAPL,OPT,2018/3/16,20,C,100,SMART,,USD,AAPL  180316C00020000,AAPL,FALSE,,,,,
471,303454571,AAPL,OPT,2018/3/16,210,C,100,SMART,,USD,AAPL  180316C00210000,AAPL,FALSE,,,,,
472,303454574,AAPL,OPT,2018/3/16,215,C,100,SMART,,USD,AAPL  180316C00215000,AAPL,FALSE,,,,,
473,303454576,AAPL,OPT,2018/3/16,22.5,C,100,SMART,,USD,AAPL  180316C00022500,AAPL,FALSE,,,,,
474,303454581,AAPL,OPT,2018/3/16,220,C,100,SMART,,USD,AAPL  180316C00220000,AAPL,FALSE,,,,,
475,303454586,AAPL,OPT,2018/3/16,225,C,100,SMART,,USD,AAPL  180316C00225000,AAPL,FALSE,,,,,
476,303454591,AAPL,OPT,2018/3/16,230,C,100,SMART,,USD,AAPL  180316C00230000,AAPL,FALSE,,,,,
477,303454592,AAPL,OPT,2018/3/16,235,C,100,SMART,,USD,AAPL  180316C00235000,AAPL,FALSE,,,,,
478,303454597,AAPL,OPT,2018/3/16,240,C,100,SMART,,USD,AAPL  180316C00240000,AAPL,FALSE,,,,,
479,303454602,AAPL,OPT,2018/3/16,245,C,100,SMART,,USD,AAPL  180316C00245000,AAPL,FALSE,,,,,
480,303454607,AAPL,OPT,2018/3/16,250,C,100,SMART,,USD,AAPL  180316C00250000,AAPL,FALSE,,,,,
481,303454609,AAPL,OPT,2018/3/16,255,C,100,SMART,,USD,AAPL  180316C00255000,AAPL,FALSE,,,,,
482,303454612,AAPL,OPT,2018/3/16,25,C,100,SMART,,USD,AAPL  180316C00025000,AAPL,FALSE,,,,,
483,303454619,AAPL,OPT,2018/3/16,260,C,100,SMART,,USD,AAPL  180316C00260000,AAPL,FALSE,,,,,
484,303454622,AAPL,OPT,2018/3/16,265,C,100,SMART,,USD,AAPL  180316C00265000,AAPL,FALSE,,,,,
485,303454626,AAPL,OPT,2018/3/16,270,C,100,SMART,,USD,AAPL  180316C00270000,AAPL,FALSE,,,,,
486,303454631,AAPL,OPT,2018/3/16,275,C,100,SMART,,USD,AAPL  180316C00275000,AAPL,FALSE,,,,,
487,303454632,AAPL,OPT,2018/3/16,280,C,100,SMART,,USD,AAPL  180316C00280000,AAPL,FALSE,,,,,
488,303454637,AAPL,OPT,2018/3/16,285,C,100,SMART,,USD,AAPL  180316C00285000,AAPL,FALSE,,,,,
489,303454643,AAPL,OPT,2018/3/16,290,C,100,SMART,,USD,AAPL  180316C00290000,AAPL,FALSE,,,,,
490,303454646,AAPL,OPT,2018/3/16,295,C,100,SMART,,USD,AAPL  180316C00295000,AAPL,FALSE,,,,,
491,303454649,AAPL,OPT,2018/3/16,300,C,100,SMART,,USD,AAPL  180316C00300000,AAPL,FALSE,,,,,
492,303454652,AAPL,OPT,2018/3/16,305,C,100,SMART,,USD,AAPL  180316C00305000,AAPL,FALSE,,,,,
493,303454657,AAPL,OPT,2018/3/16,30,C,100,SMART,,USD,AAPL  180316C00030000,AAPL,FALSE,,,,,
494,303454660,AAPL,OPT,2018/3/16,310,C,100,SMART,,USD,AAPL  180316C00310000,AAPL,FALSE,,,,,
495,303454667,AAPL,OPT,2018/3/16,315,C,100,SMART,,USD,AAPL  180316C00315000,AAPL,FALSE,,,,,
496,303454670,AAPL,OPT,2018/3/16,320,C,100,SMART,,USD,AAPL  180316C00320000,AAPL,FALSE,,,,,
497,303454672,AAPL,OPT,2018/3/16,325,C,100,SMART,,USD,AAPL  180316C00325000,AAPL,FALSE,,,,,
498,303454677,AAPL,OPT,2018/3/16,330,C,100,SMART,,USD,AAPL  180316C00330000,AAPL,FALSE,,,,,
499,303454682,AAPL,OPT,2018/3/16,335,C,100,SMART,,USD,AAPL  180316C00335000,AAPL,FALSE,,,,,
500,303454687,AAPL,OPT,2018/3/16,340,C,100,SMART,,USD,AAPL  180316C00340000,AAPL,FALSE,,,,,
501,303454691,AAPL,OPT,2018/3/16,345,C,100,SMART,,USD,AAPL  180316C00345000,AAPL,FALSE,,,,,
502,303454694,AAPL,OPT,2018/3/16,350,C,100,SMART,,USD,AAPL  180316C00350000,AAPL,FALSE,,,,,
503,303454697,AAPL,OPT,2018/3/16,355,C,100,SMART,,USD,AAPL  180316C00355000,AAPL,FALSE,,,,,
504,303454700,AAPL,OPT,2018/3/16,35,C,100,SMART,,USD,AAPL  180316C00035000,AAPL,FALSE,,,,,
505,303454706,AAPL,OPT,2018/3/16,360,C,100,SMART,,USD,AAPL  180316C00360000,AAPL,FALSE,,,,,
506,303454711,AAPL,OPT,2018/3/16,40,C,100,SMART,,USD,AAPL  180316C00040000,AAPL,FALSE,,,,,
507,303454712,AAPL,OPT,2018/3/16,45,C,100,SMART,,USD,AAPL  180316C00045000,AAPL,FALSE,,,,,
508,303454717,AAPL,OPT,2018/3/16,50,C,100,SMART,,USD,AAPL  180316C00050000,AAPL,FALSE,,,,,
509,303454721,AAPL,OPT,2018/3/16,55,C,100,SMART,,USD,AAPL  180316C00055000,AAPL,FALSE,,,,,
510,303454724,AAPL,OPT,2018/3/16,5,C,100,SMART,,USD,AAPL  180316C00005000,AAPL,FALSE,,,,,
511,303454731,AAPL,OPT,2018/3/16,60,C,100,SMART,,USD,AAPL  180316C00060000,AAPL,FALSE,,,,,
512,303454734,AAPL,OPT,2018/3/16,65,C,100,SMART,,USD,AAPL  180316C00065000,AAPL,FALSE,,,,,
513,303454736,AAPL,OPT,2018/3/16,7.5,C,100,SMART,,USD,AAPL  180316C00007500,AAPL,FALSE,,,,,
514,303454741,AAPL,OPT,2018/3/16,70,C,100,SMART,,USD,AAPL  180316C00070000,AAPL,FALSE,,,,,
515,303454751,AAPL,OPT,2018/3/16,80,C,100,SMART,,USD,AAPL  180316C00080000,AAPL,FALSE,,,,,
516,303454758,AAPL,OPT,2018/3/16,90,C,100,SMART,,USD,AAPL  180316C00090000,AAPL,FALSE,,,,,
517,303454761,AAPL,OPT,2018/3/16,95,C,100,SMART,,USD,AAPL  180316C00095000,AAPL,FALSE,,,,,
518,303454764,AAPL,OPT,2018/3/16,100,P,100,SMART,,USD,AAPL  180316P00100000,AAPL,FALSE,,,,,
519,303454770,AAPL,OPT,2018/3/16,105,P,100,SMART,,USD,AAPL  180316P00105000,AAPL,FALSE,,,,,
520,303454776,AAPL,OPT,2018/3/16,110,P,100,SMART,,USD,AAPL  180316P00110000,AAPL,FALSE,,,,,
521,303454784,AAPL,OPT,2018/3/16,12.5,P,100,SMART,,USD,AAPL  180316P00012500,AAPL,FALSE,,,,,
522,303454789,AAPL,OPT,2018/3/16,120,P,100,SMART,,USD,AAPL  180316P00120000,AAPL,FALSE,,,,,
523,303454799,AAPL,OPT,2018/3/16,130,P,100,SMART,,USD,AAPL  180316P00130000,AAPL,FALSE,,,,,
524,303454801,AAPL,OPT,2018/3/16,135,P,100,SMART,,USD,AAPL  180316P00135000,AAPL,FALSE,,,,,
525,303454804,AAPL,OPT,2018/3/16,140,P,100,SMART,,USD,AAPL  180316P00140000,AAPL,FALSE,,,,,
526,303454823,AAPL,OPT,2018/3/16,15,P,100,SMART,,USD,AAPL  180316P00015000,AAPL,FALSE,,,,,
527,303454824,AAPL,OPT,2018/3/16,160,P,100,SMART,,USD,AAPL  180316P00160000,AAPL,FALSE,,,,,
528,303454829,AAPL,OPT,2018/3/16,165,P,100,SMART,,USD,AAPL  180316P00165000,AAPL,FALSE,,,,,
529,303454835,AAPL,OPT,2018/3/16,17.5,P,100,SMART,,USD,AAPL  180316P00017500,AAPL,FALSE,,,,,
530,303454841,AAPL,OPT,2018/3/16,175,P,100,SMART,,USD,AAPL  180316P00175000,AAPL,FALSE,,,,,
531,303454844,AAPL,OPT,2018/3/16,180,P,100,SMART,,USD,AAPL  180316P00180000,AAPL,FALSE,,,,,
532,303454860,AAPL,OPT,2018/3/16,2.5,P,100,SMART,,USD,AAPL  180316P00002500,AAPL,FALSE,,,,,
533,303454866,AAPL,OPT,2018/3/16,200,P,100,SMART,,USD,AAPL  180316P00200000,AAPL,FALSE,,,,,
534,303454881,AAPL,OPT,2018/3/16,215,P,100,SMART,,USD,AAPL  180316P00215000,AAPL,FALSE,,,,,
535,303454884,AAPL,OPT,2018/3/16,22.5,P,100,SMART,,USD,AAPL  180316P00022500,AAPL,FALSE,,,,,
536,303454891,AAPL,OPT,2018/3/16,220,P,100,SMART,,USD,AAPL  180316P00220000,AAPL,FALSE,,,,,
537,303454906,AAPL,OPT,2018/3/16,240,P,100,SMART,,USD,AAPL  180316P00240000,AAPL,FALSE,,,,,
538,303454911,AAPL,OPT,2018/3/16,245,P,100,SMART,,USD,AAPL  180316P00245000,AAPL,FALSE,,,,,
539,303454914,AAPL,OPT,2018/3/16,250,P,100,SMART,,USD,AAPL  180316P00250000,AAPL,FALSE,,,,,
540,303454919,AAPL,OPT,2018/3/16,255,P,100,SMART,,USD,AAPL  180316P00255000,AAPL,FALSE,,,,,
541,303454920,AAPL,OPT,2018/3/16,25,P,100,SMART,,USD,AAPL  180316P00025000,AAPL,FALSE,,,,,
542,303454925,AAPL,OPT,2018/3/16,260,P,100,SMART,,USD,AAPL  180316P00260000,AAPL,FALSE,,,,,
543,303454931,AAPL,OPT,2018/3/16,265,P,100,SMART,,USD,AAPL  180316P00265000,AAPL,FALSE,,,,,
544,303454949,AAPL,OPT,2018/3/16,290,P,100,SMART,,USD,AAPL  180316P00290000,AAPL,FALSE,,,,,
545,303454954,AAPL,OPT,2018/3/16,295,P,100,SMART,,USD,AAPL  180316P00295000,AAPL,FALSE,,,,,
546,303454959,AAPL,OPT,2018/3/16,300,P,100,SMART,,USD,AAPL  180316P00300000,AAPL,FALSE,,,,,
547,303454964,AAPL,OPT,2018/3/16,30,P,100,SMART,,USD,AAPL  180316P00030000,AAPL,FALSE,,,,,
548,303454971,AAPL,OPT,2018/3/16,310,P,100,SMART,,USD,AAPL  180316P00310000,AAPL,FALSE,,,,,
549,303454976,AAPL,OPT,2018/3/16,320,P,100,SMART,,USD,AAPL  180316P00320000,AAPL,FALSE,,,,,
550,303454981,AAPL,OPT,2018/3/16,325,P,100,SMART,,USD,AAPL  180316P00325000,AAPL,FALSE,,,,,
551,303454991,AAPL,OPT,2018/3/16,335,P,100,SMART,,USD,AAPL  180316P00335000,AAPL,FALSE,,,,,
552,303454993,AAPL,OPT,2018/3/16,340,P,100,SMART,,USD,AAPL  180316P00340000,AAPL,FALSE,,,,,
553,303455003,AAPL,OPT,2018/3/16,350,P,100,SMART,,USD,AAPL  180316P00350000,AAPL,FALSE,,,,,
554,303455010,AAPL,OPT,2018/3/16,35,P,100,SMART,,USD,AAPL  180316P00035000,AAPL,FALSE,,,,,
555,303455016,AAPL,OPT,2018/3/16,40,P,100,SMART,,USD,AAPL  180316P00040000,AAPL,FALSE,,,,,
556,303455021,AAPL,OPT,2018/3/16,45,P,100,SMART,,USD,AAPL  180316P00045000,AAPL,FALSE,,,,,
557,303455033,AAPL,OPT,2018/3/16,5,P,100,SMART,,USD,AAPL  180316P00005000,AAPL,FALSE,,,,,
558,303455036,AAPL,OPT,2018/3/16,60,P,100,SMART,,USD,AAPL  180316P00060000,AAPL,FALSE,,,,,
559,303455041,AAPL,OPT,2018/3/16,65,P,100,SMART,,USD,AAPL  180316P00065000,AAPL,FALSE,,,,,
560,303455044,AAPL,OPT,2018/3/16,7.5,P,100,SMART,,USD,AAPL  180316P00007500,AAPL,FALSE,,,,,
561,303455051,AAPL,OPT,2018/3/16,70,P,100,SMART,,USD,AAPL  180316P00070000,AAPL,FALSE,,,,,
562,303455054,AAPL,OPT,2018/3/16,75,P,100,SMART,,USD,AAPL  180316P00075000,AAPL,FALSE,,,,,
563,303455056,AAPL,OPT,2018/3/16,80,P,100,SMART,,USD,AAPL  180316P00080000,AAPL,FALSE,,,,,
564,303455061,AAPL,OPT,2018/3/16,85,P,100,SMART,,USD,AAPL  180316P00085000,AAPL,FALSE,,,,,
565,303455066,AAPL,OPT,2018/3/16,90,P,100,SMART,,USD,AAPL  180316P00090000,AAPL,FALSE,,,,,
566,303455071,AAPL,OPT,2018/3/16,95,P,100,SMART,,USD,AAPL  180316P00095000,AAPL,FALSE,,,,,
867,307380858,AAPL,OPT,2018/3/16,162.5,C,100,SMART,,USD,AAPL  180316C00162500,AAPL,FALSE,,,,,
868,307380863,AAPL,OPT,2018/3/16,167.5,C,100,SMART,,USD,AAPL  180316C00167500,AAPL,FALSE,,,,,
869,307380864,AAPL,OPT,2018/3/16,172.5,C,100,SMART,,USD,AAPL  180316C00172500,AAPL,FALSE,,,,,
870,307380869,AAPL,OPT,2018/3/16,177.5,C,100,SMART,,USD,AAPL  180316C00177500,AAPL,FALSE,,,,,
871,307380881,AAPL,OPT,2018/3/16,192.5,C,100,SMART,,USD,AAPL  180316C00192500,AAPL,FALSE,,,,,
872,307380884,AAPL,OPT,2018/3/16,197.5,C,100,SMART,,USD,AAPL  180316C00197500,AAPL,FALSE,,,,,
873,307380894,AAPL,OPT,2018/3/16,152.5,P,100,SMART,,USD,AAPL  180316P00152500,AAPL,FALSE,,,,,
874,307380898,AAPL,OPT,2018/3/16,157.5,P,100,SMART,,USD,AAPL  180316P00157500,AAPL,FALSE,,,,,
875,307380903,AAPL,OPT,2018/3/16,162.5,P,100,SMART,,USD,AAPL  180316P00162500,AAPL,FALSE,,,,,
876,307380904,AAPL,OPT,2018/3/16,167.5,P,100,SMART,,USD,AAPL  180316P00167500,AAPL,FALSE,,,,,
877,307380909,AAPL,OPT,2018/3/16,172.5,P,100,SMART,,USD,AAPL  180316P00172500,AAPL,FALSE,,,,,
878,307380915,AAPL,OPT,2018/3/16,177.5,P,100,SMART,,USD,AAPL  180316P00177500,AAPL,FALSE,,,,,
879,307380918,AAPL,OPT,2018/3/16,182.5,P,100,SMART,,USD,AAPL  180316P00182500,AAPL,FALSE,,,,,
880,307380924,AAPL,OPT,2018/3/16,192.5,P,100,SMART,,USD,AAPL  180316P00192500,AAPL,FALSE,,,,,
881,307380929,AAPL,OPT,2018/3/16,197.5,P,100,SMART,,USD,AAPL  180316P00197500,AAPL,FALSE,,,,,
1249,309395836,AAPL,OPT,2018/3/16,147,C,100,SMART,,USD,AAPL  180316C00147000,AAPL,FALSE,,,,,
1250,309395843,AAPL,OPT,2018/3/16,148,C,100,SMART,,USD,AAPL  180316C00148000,AAPL,FALSE,,,,,
1251,309395846,AAPL,OPT,2018/3/16,149,C,100,SMART,,USD,AAPL  180316C00149000,AAPL,FALSE,,,,,
1252,309395849,AAPL,OPT,2018/3/16,146,P,100,SMART,,USD,AAPL  180316P00146000,AAPL,FALSE,,,,,
1253,309395852,AAPL,OPT,2018/3/16,147,P,100,SMART,,USD,AAPL  180316P00147000,AAPL,FALSE,,,,,
1254,309395858,AAPL,OPT,2018/3/16,148,P,100,SMART,,USD,AAPL  180316P00148000,AAPL,FALSE,,,,,
1255,309395863,AAPL,OPT,2018/3/16,149,P,100,SMART,,USD,AAPL  180316P00149000,AAPL,FALSE,,,,,
1414,303454471,AAPL,OPT,2018/3/16,110,C,100,SMART,,USD,AAPL  180316C00110000,AAPL,FALSE,,,,,
1415,303454477,AAPL,OPT,2018/3/16,12.5,C,100,SMART,,USD,AAPL  180316C00012500,AAPL,FALSE,,,,,
1416,303454483,AAPL,OPT,2018/3/16,120,C,100,SMART,,USD,AAPL  180316C00120000,AAPL,FALSE,,,,,
1417,303454486,AAPL,OPT,2018/3/16,125,C,100,SMART,,USD,AAPL  180316C00125000,AAPL,FALSE,,,,,
1418,303454511,AAPL,OPT,2018/3/16,155,C,100,SMART,,USD,AAPL  180316C00155000,AAPL,FALSE,,,,,
1419,303454513,AAPL,OPT,2018/3/16,15,C,100,SMART,,USD,AAPL  180316C00015000,AAPL,FALSE,,,,,
1420,303454516,AAPL,OPT,2018/3/16,160,C,100,SMART,,USD,AAPL  180316C00160000,AAPL,FALSE,,,,,
1421,303454746,AAPL,OPT,2018/3/16,75,C,100,SMART,,USD,AAPL  180316C00075000,AAPL,FALSE,,,,,
1422,303454755,AAPL,OPT,2018/3/16,85,C,100,SMART,,USD,AAPL  180316C00085000,AAPL,FALSE,,,,,
1423,303454775,AAPL,OPT,2018/3/16,10,P,100,SMART,,USD,AAPL  180316P00010000,AAPL,FALSE,,,,,
1424,303454781,AAPL,OPT,2018/3/16,115,P,100,SMART,,USD,AAPL  180316P00115000,AAPL,FALSE,,,,,
1425,303454794,AAPL,OPT,2018/3/16,125,P,100,SMART,,USD,AAPL  180316P00125000,AAPL,FALSE,,,,,
1426,303454811,AAPL,OPT,2018/3/16,145,P,100,SMART,,USD,AAPL  180316P00145000,AAPL,FALSE,,,,,
1427,303454814,AAPL,OPT,2018/3/16,150,P,100,SMART,,USD,AAPL  180316P00150000,AAPL,FALSE,,,,,
1428,303454818,AAPL,OPT,2018/3/16,155,P,100,SMART,,USD,AAPL  180316P00155000,AAPL,FALSE,,,,,
1429,303454838,AAPL,OPT,2018/3/16,170,P,100,SMART,,USD,AAPL  180316P00170000,AAPL,FALSE,,,,,
1430,303454851,AAPL,OPT,2018/3/16,185,P,100,SMART,,USD,AAPL  180316P00185000,AAPL,FALSE,,,,,
1431,303454854,AAPL,OPT,2018/3/16,190,P,100,SMART,,USD,AAPL  180316P00190000,AAPL,FALSE,,,,,
1432,303454857,AAPL,OPT,2018/3/16,195,P,100,SMART,,USD,AAPL  180316P00195000,AAPL,FALSE,,,,,
1433,303454871,AAPL,OPT,2018/3/16,205,P,100,SMART,,USD,AAPL  180316P00205000,AAPL,FALSE,,,,,
1434,303454872,AAPL,OPT,2018/3/16,20,P,100,SMART,,USD,AAPL  180316P00020000,AAPL,FALSE,,,,,
1435,303454877,AAPL,OPT,2018/3/16,210,P,100,SMART,,USD,AAPL  180316P00210000,AAPL,FALSE,,,,,
1436,303454894,AAPL,OPT,2018/3/16,225,P,100,SMART,,USD,AAPL  180316P00225000,AAPL,FALSE,,,,,
1437,303454896,AAPL,OPT,2018/3/16,230,P,100,SMART,,USD,AAPL  180316P00230000,AAPL,FALSE,,,,,
1438,303454901,AAPL,OPT,2018/3/16,235,P,100,SMART,,USD,AAPL  180316P00235000,AAPL,FALSE,,,,,
1439,303454934,AAPL,OPT,2018/3/16,270,P,100,SMART,,USD,AAPL  180316P00270000,AAPL,FALSE,,,,,
1440,303454937,AAPL,OPT,2018/3/16,275,P,100,SMART,,USD,AAPL  180316P00275000,AAPL,FALSE,,,,,
1441,303454940,AAPL,OPT,2018/3/16,280,P,100,SMART,,USD,AAPL  180316P00280000,AAPL,FALSE,,,,,
1442,303454944,AAPL,OPT,2018/3/16,285,P,100,SMART,,USD,AAPL  180316P00285000,AAPL,FALSE,,,,,
1443,303454961,AAPL,OPT,2018/3/16,305,P,100,SMART,,USD,AAPL  180316P00305000,AAPL,FALSE,,,,,
1444,303454974,AAPL,OPT,2018/3/16,315,P,100,SMART,,USD,AAPL  180316P00315000,AAPL,FALSE,,,,,
1445,303454986,AAPL,OPT,2018/3/16,330,P,100,SMART,,USD,AAPL  180316P00330000,AAPL,FALSE,,,,,
1446,303454996,AAPL,OPT,2018/3/16,345,P,100,SMART,,USD,AAPL  180316P00345000,AAPL,FALSE,,,,,
1447,303455006,AAPL,OPT,2018/3/16,355,P,100,SMART,,USD,AAPL  180316P00355000,AAPL,FALSE,,,,,
1448,303455015,AAPL,OPT,2018/3/16,360,P,100,SMART,,USD,AAPL  180316P00360000,AAPL,FALSE,,,,,
1449,303455027,AAPL,OPT,2018/3/16,50,P,100,SMART,,USD,AAPL  180316P00050000,AAPL,FALSE,,,,,
1450,303455030,AAPL,OPT,2018/3/16,55,P,100,SMART,,USD,AAPL  180316P00055000,AAPL,FALSE,,,,,
1523,307380848,AAPL,OPT,2018/3/16,152.5,C,100,SMART,,USD,AAPL  180316C00152500,AAPL,FALSE,,,,,
1524,307380853,AAPL,OPT,2018/3/16,157.5,C,100,SMART,,USD,AAPL  180316C00157500,AAPL,FALSE,,,,,
1525,307380874,AAPL,OPT,2018/3/16,182.5,C,100,SMART,,USD,AAPL  180316C00182500,AAPL,FALSE,,,,,
1526,307380879,AAPL,OPT,2018/3/16,187.5,C,100,SMART,,USD,AAPL  180316C00187500,AAPL,FALSE,,,,,
1527,307380891,AAPL,OPT,2018/3/16,202.5,C,100,SMART,,USD,AAPL  180316C00202500,AAPL,FALSE,,,,,
1528,307380921,AAPL,OPT,2018/3/16,187.5,P,100,SMART,,USD,AAPL  180316P00187500,AAPL,FALSE,,,,,
1529,307380932,AAPL,OPT,2018/3/16,202.5,P,100,SMART,,USD,AAPL  180316P00202500,AAPL,FALSE,,,,,
1639,309395833,AAPL,OPT,2018/3/16,146,C,100,SMART,,USD,AAPL  180316C00146000,AAPL,FALSE,,,,,
612,305214633,AAPL,OPT,2018/3/23,143,C,100,SMART,,USD,AAPL  180323C00143000,AAPL,FALSE,,,,,
613,305214647,AAPL,OPT,2018/3/23,146,C,100,SMART,,USD,AAPL  180323C00146000,AAPL,FALSE,,,,,
614,305214661,AAPL,OPT,2018/3/23,150,C,100,SMART,,USD,AAPL  180323C00150000,AAPL,FALSE,,,,,
615,305214666,AAPL,OPT,2018/3/23,152.5,C,100,SMART,,USD,AAPL  180323C00152500,AAPL,FALSE,,,,,
616,305214671,AAPL,OPT,2018/3/23,155,C,100,SMART,,USD,AAPL  180323C00155000,AAPL,FALSE,,,,,
617,305214673,AAPL,OPT,2018/3/23,157.5,C,100,SMART,,USD,AAPL  180323C00157500,AAPL,FALSE,,,,,
618,305214683,AAPL,OPT,2018/3/23,162.5,C,100,SMART,,USD,AAPL  180323C00162500,AAPL,FALSE,,,,,
619,305214695,AAPL,OPT,2018/3/23,170,C,100,SMART,,USD,AAPL  180323C00170000,AAPL,FALSE,,,,,
620,305214713,AAPL,OPT,2018/3/23,182.5,C,100,SMART,,USD,AAPL  180323C00182500,AAPL,FALSE,,,,,
621,305214727,AAPL,OPT,2018/3/23,190,C,100,SMART,,USD,AAPL  180323C00190000,AAPL,FALSE,,,,,
622,305214728,AAPL,OPT,2018/3/23,192.5,C,100,SMART,,USD,AAPL  180323C00192500,AAPL,FALSE,,,,,
623,305214733,AAPL,OPT,2018/3/23,195,C,100,SMART,,USD,AAPL  180323C00195000,AAPL,FALSE,,,,,
624,305214739,AAPL,OPT,2018/3/23,197.5,C,100,SMART,,USD,AAPL  180323C00197500,AAPL,FALSE,,,,,
625,305214742,AAPL,OPT,2018/3/23,200,C,100,SMART,,USD,AAPL  180323C00200000,AAPL,FALSE,,,,,
626,305214745,AAPL,OPT,2018/3/23,202.5,C,100,SMART,,USD,AAPL  180323C00202500,AAPL,FALSE,,,,,
627,305214748,AAPL,OPT,2018/3/23,143,P,100,SMART,,USD,AAPL  180323P00143000,AAPL,FALSE,,,,,
628,305214752,AAPL,OPT,2018/3/23,144,P,100,SMART,,USD,AAPL  180323P00144000,AAPL,FALSE,,,,,
629,305214757,AAPL,OPT,2018/3/23,145,P,100,SMART,,USD,AAPL  180323P00145000,AAPL,FALSE,,,,,
630,305214762,AAPL,OPT,2018/3/23,146,P,100,SMART,,USD,AAPL  180323P00146000,AAPL,FALSE,,,,,
631,305214767,AAPL,OPT,2018/3/23,147,P,100,SMART,,USD,AAPL  180323P00147000,AAPL,FALSE,,,,,
632,305214769,AAPL,OPT,2018/3/23,148,P,100,SMART,,USD,AAPL  180323P00148000,AAPL,FALSE,,,,,
633,305214772,AAPL,OPT,2018/3/23,149,P,100,SMART,,USD,AAPL  180323P00149000,AAPL,FALSE,,,,,
634,305214779,AAPL,OPT,2018/3/23,150,P,100,SMART,,USD,AAPL  180323P00150000,AAPL,FALSE,,,,,
635,305214782,AAPL,OPT,2018/3/23,152.5,P,100,SMART,,USD,AAPL  180323P00152500,AAPL,FALSE,,,,,
636,305214787,AAPL,OPT,2018/3/23,155,P,100,SMART,,USD,AAPL  180323P00155000,AAPL,FALSE,,,,,
637,305214790,AAPL,OPT,2018/3/23,157.5,P,100,SMART,,USD,AAPL  180323P00157500,AAPL,FALSE,,,,,
638,305214793,AAPL,OPT,2018/3/23,160,P,100,SMART,,USD,AAPL  180323P00160000,AAPL,FALSE,,,,,
639,305214796,AAPL,OPT,2018/3/23,162.5,P,100,SMART,,USD,AAPL  180323P00162500,AAPL,FALSE,,,,,
